"gene_id","control_mean"
"ENSG00000187980","ENSG00000187980",3.73333333333333
"ENSG00000187984","ENSG00000187984",131.666666666667
"ENSG00000187987","ENSG00000187987",80.8
"ENSG00000187988","ENSG00000187988",0.166666666666667
"ENSG00000187994","ENSG00000187994",76.4666666666667
"ENSG00000187997","ENSG00000187997",1.3
"ENSG00000187999","ENSG00000187999",9.93333333333333
"ENSG00000188000","ENSG00000188000",12.9
"ENSG00000188001","ENSG00000188001",20.6333333333333
"ENSG00000188002","ENSG00000188002",208.9
"ENSG00000188004","ENSG00000188004",116.266666666667
"ENSG00000188010","ENSG00000188010",79.8333333333333
"ENSG00000188011","ENSG00000188011",200.733333333333
"ENSG00000188013","ENSG00000188013",18.5666666666667
"ENSG00000188015","ENSG00000188015",5.3
"ENSG00000188021","ENSG00000188021",1940.3
"ENSG00000188026","ENSG00000188026",937.466666666667
"ENSG00000188029","ENSG00000188029",0
"ENSG00000188032","ENSG00000188032",3.9
"ENSG00000188033","ENSG00000188033",663.233333333333
"ENSG00000188037","ENSG00000188037",6.83333333333333
"ENSG00000188038","ENSG00000188038",10.7333333333333
"ENSG00000188039","ENSG00000188039",786.866666666667
"ENSG00000188042","ENSG00000188042",709.433333333333
"ENSG00000188050","ENSG00000188050",16.7333333333333
"ENSG00000188051","ENSG00000188051",46.0666666666667
"ENSG00000188056","ENSG00000188056",1.36666666666667
"ENSG00000188060","ENSG00000188060",24.1666666666667
"ENSG00000188064","ENSG00000188064",94
"ENSG00000188070","ENSG00000188070",543.166666666667
"ENSG00000188076","ENSG00000188076",0.5
"ENSG00000188078","ENSG00000188078",0.0333333333333333
"ENSG00000188086","ENSG00000188086",0.6
"ENSG00000188089","ENSG00000188089",3.26666666666667
"ENSG00000188092","ENSG00000188092",289.9
"ENSG00000188095","ENSG00000188095",8.93333333333333
"ENSG00000188100","ENSG00000188100",0
"ENSG00000188101","ENSG00000188101",0.533333333333333
"ENSG00000188107","ENSG00000188107",28.9333333333333
"ENSG00000188112","ENSG00000188112",7.56666666666667
"ENSG00000188120","ENSG00000188120",0.333333333333333
"ENSG00000188124","ENSG00000188124",25.6666666666667
"ENSG00000188130","ENSG00000188130",479.833333333333
"ENSG00000188133","ENSG00000188133",25.9333333333333
"ENSG00000188152","ENSG00000188152",97.0666666666667
"ENSG00000188153","ENSG00000188153",1710.56666666667
"ENSG00000188155","ENSG00000188155",0
"ENSG00000188157","ENSG00000188157",2727.5
"ENSG00000188158","ENSG00000188158",500.433333333333
"ENSG00000188162","ENSG00000188162",8.96666666666667
"ENSG00000188163","ENSG00000188163",5.1
"ENSG00000188167","ENSG00000188167",291.6
"ENSG00000188171","ENSG00000188171",386.133333333333
"ENSG00000188175","ENSG00000188175",3.33333333333333
"ENSG00000188176","ENSG00000188176",6.23333333333333
"ENSG00000188177","ENSG00000188177",1788.16666666667
"ENSG00000188185","ENSG00000188185",227.566666666667
"ENSG00000188186","ENSG00000188186",208.3
"ENSG00000188191","ENSG00000188191",3703.06666666667
"ENSG00000188199","ENSG00000188199",314.3
"ENSG00000188211","ENSG00000188211",628.966666666667
"ENSG00000188215","ENSG00000188215",484.333333333333
"ENSG00000188219","ENSG00000188219",3.4
"ENSG00000188223","ENSG00000188223",4.23333333333333
"ENSG00000188227","ENSG00000188227",541
"ENSG00000188229","ENSG00000188229",1939.1
"ENSG00000188234","ENSG00000188234",358.133333333333
"ENSG00000188242","ENSG00000188242",73.0333333333333
"ENSG00000188243","ENSG00000188243",117.166666666667
"ENSG00000188257","ENSG00000188257",0.3
"ENSG00000188263","ENSG00000188263",7.3
"ENSG00000188266","ENSG00000188266",92.5666666666667
"ENSG00000188269","ENSG00000188269",165.233333333333
"ENSG00000188277","ENSG00000188277",174.8
"ENSG00000188280","ENSG00000188280",0.0666666666666667
"ENSG00000188282","ENSG00000188282",4.33333333333333
"ENSG00000188283","ENSG00000188283",488.133333333333
"ENSG00000188290","ENSG00000188290",210.566666666667
"ENSG00000188293","ENSG00000188293",0.233333333333333
"ENSG00000188295","ENSG00000188295",81.4666666666667
"ENSG00000188305","ENSG00000188305",18.6333333333333
"ENSG00000188306","ENSG00000188306",6.23333333333333
"ENSG00000188312","ENSG00000188312",284.6
"ENSG00000188313","ENSG00000188313",330.733333333333
"ENSG00000188314","ENSG00000188314",0.0333333333333333
"ENSG00000188315","ENSG00000188315",184.7
"ENSG00000188316","ENSG00000188316",81.6333333333333
"ENSG00000188321","ENSG00000188321",496.666666666667
"ENSG00000188322","ENSG00000188322",515.466666666667
"ENSG00000188324","ENSG00000188324",0.0333333333333333
"ENSG00000188334","ENSG00000188334",0.266666666666667
"ENSG00000188338","ENSG00000188338",484.1
"ENSG00000188340","ENSG00000188340",0
"ENSG00000188342","ENSG00000188342",110
"ENSG00000188343","ENSG00000188343",452.3
"ENSG00000188352","ENSG00000188352",1609.76666666667
"ENSG00000188365","ENSG00000188365",28.3
"ENSG00000188368","ENSG00000188368",14
"ENSG00000188372","ENSG00000188372",11.1666666666667
"ENSG00000188373","ENSG00000188373",0.0333333333333333
"ENSG00000188375","ENSG00000188375",1.7
"ENSG00000188379","ENSG00000188379",15.5
"ENSG00000188383","ENSG00000188383",9.1
"ENSG00000188385","ENSG00000188385",2321.86666666667
"ENSG00000188386","ENSG00000188386",33.4666666666667
"ENSG00000188388","ENSG00000188388",2.3
"ENSG00000188389","ENSG00000188389",4.33333333333333
"ENSG00000188393","ENSG00000188393",0.8
"ENSG00000188394","ENSG00000188394",243.866666666667
"ENSG00000188396","ENSG00000188396",26.6333333333333
"ENSG00000188399","ENSG00000188399",0
"ENSG00000188403","ENSG00000188403",0
"ENSG00000188404","ENSG00000188404",109.6
"ENSG00000188408","ENSG00000188408",0
"ENSG00000188419","ENSG00000188419",705.066666666667
"ENSG00000188425","ENSG00000188425",1.93333333333333
"ENSG00000188428","ENSG00000188428",161.566666666667
"ENSG00000188438","ENSG00000188438",0.0333333333333333
"ENSG00000188439","ENSG00000188439",0.0333333333333333
"ENSG00000188451","ENSG00000188451",86.6
"ENSG00000188452","ENSG00000188452",26.7666666666667
"ENSG00000188459","ENSG00000188459",3.46666666666667
"ENSG00000188460","ENSG00000188460",0.1
"ENSG00000188467","ENSG00000188467",3.53333333333333
"ENSG00000188483","ENSG00000188483",225.266666666667
"ENSG00000188486","ENSG00000188486",397.9
"ENSG00000188487","ENSG00000188487",3.36666666666667
"ENSG00000188488","ENSG00000188488",23.7666666666667
"ENSG00000188493","ENSG00000188493",132.033333333333
"ENSG00000188501","ENSG00000188501",17.4
"ENSG00000188505","ENSG00000188505",0.666666666666667
"ENSG00000188508","ENSG00000188508",0.633333333333333
"ENSG00000188511","ENSG00000188511",35.3333333333333
"ENSG00000188512","ENSG00000188512",1.06666666666667
"ENSG00000188517","ENSG00000188517",95.4666666666667
"ENSG00000188522","ENSG00000188522",28.3
"ENSG00000188523","ENSG00000188523",5.96666666666667
"ENSG00000188525","ENSG00000188525",3.56666666666667
"ENSG00000188529","ENSG00000188529",1158.56666666667
"ENSG00000188536","ENSG00000188536",909.866666666667
"ENSG00000188542","ENSG00000188542",175.566666666667
"ENSG00000188549","ENSG00000188549",299.1
"ENSG00000188554","ENSG00000188554",2391.56666666667
"ENSG00000188558","ENSG00000188558",9.83333333333333
"ENSG00000188559","ENSG00000188559",1233.13333333333
"ENSG00000188566","ENSG00000188566",280.733333333333
"ENSG00000188573","ENSG00000188573",258.133333333333
"ENSG00000188580","ENSG00000188580",1294.03333333333
"ENSG00000188581","ENSG00000188581",0.233333333333333
"ENSG00000188582","ENSG00000188582",343.1
"ENSG00000188585","ENSG00000188585",0.466666666666667
"ENSG00000188596","ENSG00000188596",351.633333333333
"ENSG00000188599","ENSG00000188599",341.2
"ENSG00000188603","ENSG00000188603",327.766666666667
"ENSG00000188610","ENSG00000188610",12.4333333333333
"ENSG00000188611","ENSG00000188611",52.9666666666667
"ENSG00000188612","ENSG00000188612",945.2
"ENSG00000188613","ENSG00000188613",102.333333333333
"ENSG00000188620","ENSG00000188620",0.266666666666667
"ENSG00000188624","ENSG00000188624",3.63333333333333
"ENSG00000188626","ENSG00000188626",28.7666666666667
"ENSG00000188629","ENSG00000188629",114.833333333333
"ENSG00000188636","ENSG00000188636",1416.06666666667
"ENSG00000188641","ENSG00000188641",906.766666666667
"ENSG00000188643","ENSG00000188643",359.2
"ENSG00000188646","ENSG00000188646",0.0333333333333333
"ENSG00000188647","ENSG00000188647",2776.9
"ENSG00000188649","ENSG00000188649",95.1666666666667
"ENSG00000188655","ENSG00000188655",0.1
"ENSG00000188656","ENSG00000188656",0
"ENSG00000188659","ENSG00000188659",61.1
"ENSG00000188660","ENSG00000188660",21.5333333333333
"ENSG00000188662","ENSG00000188662",21.6666666666667
"ENSG00000188668","ENSG00000188668",0.233333333333333
"ENSG00000188672","ENSG00000188672",12.8333333333333
"ENSG00000188674","ENSG00000188674",124.966666666667
"ENSG00000188676","ENSG00000188676",0.366666666666667
"ENSG00000188677","ENSG00000188677",593.3
"ENSG00000188681","ENSG00000188681",90.7333333333333
"ENSG00000188687","ENSG00000188687",327.6
"ENSG00000188690","ENSG00000188690",714.233333333333
"ENSG00000188691","ENSG00000188691",0.633333333333333
"ENSG00000188693","ENSG00000188693",24.9
"ENSG00000188694","ENSG00000188694",0
"ENSG00000188706","ENSG00000188706",2294.7
"ENSG00000188707","ENSG00000188707",41.2666666666667
"ENSG00000188710","ENSG00000188710",16.7333333333333
"ENSG00000188712","ENSG00000188712",8.6
"ENSG00000188716","ENSG00000188716",0.166666666666667
"ENSG00000188725","ENSG00000188725",279.8
"ENSG00000188729","ENSG00000188729",16.3666666666667
"ENSG00000188730","ENSG00000188730",277.833333333333
"ENSG00000188732","ENSG00000188732",385.433333333333
"ENSG00000188735","ENSG00000188735",679.2
"ENSG00000188738","ENSG00000188738",467.433333333333
"ENSG00000188739","ENSG00000188739",143.966666666667
"ENSG00000188747","ENSG00000188747",70.5333333333333
"ENSG00000188755","ENSG00000188755",0.0333333333333333
"ENSG00000188760","ENSG00000188760",180.833333333333
"ENSG00000188761","ENSG00000188761",49.8333333333333
"ENSG00000188763","ENSG00000188763",77.8
"ENSG00000188765","ENSG00000188765",0
"ENSG00000188766","ENSG00000188766",307.9
"ENSG00000188770","ENSG00000188770",1.53333333333333
"ENSG00000188771","ENSG00000188771",7.6
"ENSG00000188778","ENSG00000188778",3.76666666666667
"ENSG00000188779","ENSG00000188779",44.3
"ENSG00000188782","ENSG00000188782",0.6
"ENSG00000188783","ENSG00000188783",752.6
"ENSG00000188784","ENSG00000188784",0.166666666666667
"ENSG00000188785","ENSG00000188785",499.566666666667
"ENSG00000188786","ENSG00000188786",722.933333333333
"ENSG00000188800","ENSG00000188800",0.2
"ENSG00000188801","ENSG00000188801",38.2666666666667
"ENSG00000188803","ENSG00000188803",623.8
"ENSG00000188807","ENSG00000188807",489.966666666667
"ENSG00000188811","ENSG00000188811",603.5
"ENSG00000188816","ENSG00000188816",0.1
"ENSG00000188817","ENSG00000188817",5.66666666666667
"ENSG00000188818","ENSG00000188818",720.066666666667
"ENSG00000188820","ENSG00000188820",5.13333333333333
"ENSG00000188822","ENSG00000188822",0.933333333333333
"ENSG00000188825","ENSG00000188825",118.9
"ENSG00000188827","ENSG00000188827",577.4
"ENSG00000188828","ENSG00000188828",37.2
"ENSG00000188831","ENSG00000188831",3.26666666666667
"ENSG00000188833","ENSG00000188833",19.3666666666667
"ENSG00000188846","ENSG00000188846",1920.96666666667
"ENSG00000188848","ENSG00000188848",86.3
"ENSG00000188850","ENSG00000188850",0.0333333333333333
"ENSG00000188856","ENSG00000188856",0
"ENSG00000188859","ENSG00000188859",280.533333333333
"ENSG00000188868","ENSG00000188868",70.4666666666667
"ENSG00000188869","ENSG00000188869",10.2
"ENSG00000188873","ENSG00000188873",1.93333333333333
"ENSG00000188877","ENSG00000188877",0.133333333333333
"ENSG00000188878","ENSG00000188878",426
"ENSG00000188883","ENSG00000188883",2.43333333333333
"ENSG00000188886","ENSG00000188886",4.86666666666667
"ENSG00000188895","ENSG00000188895",1913.2
"ENSG00000188897","ENSG00000188897",50.8333333333333
"ENSG00000188906","ENSG00000188906",987.466666666667
"ENSG00000188909","ENSG00000188909",0.0333333333333333
"ENSG00000188910","ENSG00000188910",25.4333333333333
"ENSG00000188916","ENSG00000188916",200.866666666667
"ENSG00000188917","ENSG00000188917",236.133333333333
"ENSG00000188921","ENSG00000188921",337.233333333333
"ENSG00000188931","ENSG00000188931",64.9
"ENSG00000188933","ENSG00000188933",1089.06666666667
"ENSG00000188937","ENSG00000188937",0.5
"ENSG00000188938","ENSG00000188938",803.866666666667
"ENSG00000188958","ENSG00000188958",5.13333333333333
"ENSG00000188959","ENSG00000188959",6.53333333333333
"ENSG00000188976","ENSG00000188976",664.166666666667
"ENSG00000188981","ENSG00000188981",80.3666666666667
"ENSG00000188984","ENSG00000188984",0.0333333333333333
"ENSG00000188985","ENSG00000188985",0.766666666666667
"ENSG00000188986","ENSG00000188986",843.3
"ENSG00000188991","ENSG00000188991",5.86666666666667
"ENSG00000188992","ENSG00000188992",1.6
"ENSG00000188993","ENSG00000188993",35.7
"ENSG00000188994","ENSG00000188994",3734.13333333333
"ENSG00000188996","ENSG00000188996",14.6333333333333
"ENSG00000188997","ENSG00000188997",375.4
"ENSG00000189001","ENSG00000189001",1.4
"ENSG00000189002","ENSG00000189002",0.1
"ENSG00000189007","ENSG00000189007",115.433333333333
"ENSG00000189013","ENSG00000189013",0.233333333333333
"ENSG00000189014","ENSG00000189014",3.73333333333333
"ENSG00000189023","ENSG00000189023",0
"ENSG00000189030","ENSG00000189030",4.7
"ENSG00000189037","ENSG00000189037",0.1
"ENSG00000189042","ENSG00000189042",123.866666666667
"ENSG00000189043","ENSG00000189043",1454.5
"ENSG00000189045","ENSG00000189045",23.9666666666667
"ENSG00000189046","ENSG00000189046",70.9
"ENSG00000189050","ENSG00000189050",110.866666666667
"ENSG00000189051","ENSG00000189051",15.6
"ENSG00000189052","ENSG00000189052",0
"ENSG00000189056","ENSG00000189056",959.666666666667
"ENSG00000189057","ENSG00000189057",3.73333333333333
"ENSG00000189058","ENSG00000189058",5870.46666666667
"ENSG00000189060","ENSG00000189060",1153.1
"ENSG00000189064","ENSG00000189064",0.133333333333333
"ENSG00000189067","ENSG00000189067",959.733333333333
"ENSG00000189068","ENSG00000189068",1.86666666666667
"ENSG00000189077","ENSG00000189077",192.233333333333
"ENSG00000189079","ENSG00000189079",1486.36666666667
"ENSG00000189089","ENSG00000189089",32.9
"ENSG00000189090","ENSG00000189090",0
"ENSG00000189091","ENSG00000189091",2376.43333333333
"ENSG00000189099","ENSG00000189099",11.2666666666667
"ENSG00000189108","ENSG00000189108",31.4333333333333
"ENSG00000189114","ENSG00000189114",230.366666666667
"ENSG00000189120","ENSG00000189120",3.73333333333333
"ENSG00000189127","ENSG00000189127",26.3666666666667
"ENSG00000189129","ENSG00000189129",21.8
"ENSG00000189132","ENSG00000189132",0.466666666666667
"ENSG00000189134","ENSG00000189134",26.2333333333333
"ENSG00000189136","ENSG00000189136",95.4666666666667
"ENSG00000189139","ENSG00000189139",4.43333333333333
"ENSG00000189143","ENSG00000189143",27.0666666666667
"ENSG00000189144","ENSG00000189144",227.133333333333
"ENSG00000189145","ENSG00000189145",0.0333333333333333
"ENSG00000189149","ENSG00000189149",4.13333333333333
"ENSG00000189152","ENSG00000189152",15.4
"ENSG00000189157","ENSG00000189157",265.466666666667
"ENSG00000189159","ENSG00000189159",227.4
"ENSG00000189164","ENSG00000189164",254.833333333333
"ENSG00000189166","ENSG00000189166",1
"ENSG00000189167","ENSG00000189167",0.433333333333333
"ENSG00000189169","ENSG00000189169",0.0333333333333333
"ENSG00000189171","ENSG00000189171",287.966666666667
"ENSG00000189180","ENSG00000189180",1187.1
"ENSG00000189181","ENSG00000189181",19.2666666666667
"ENSG00000189182","ENSG00000189182",0.0666666666666667
"ENSG00000189184","ENSG00000189184",211.3
"ENSG00000189186","ENSG00000189186",0.2
"ENSG00000189190","ENSG00000189190",58.9333333333333
"ENSG00000189195","ENSG00000189195",2712.2
"ENSG00000189196","ENSG00000189196",3.06666666666667
"ENSG00000189212","ENSG00000189212",374.6
"ENSG00000189221","ENSG00000189221",645.233333333333
"ENSG00000189223","ENSG00000189223",302.7
"ENSG00000189227","ENSG00000189227",132.633333333333
"ENSG00000189229","ENSG00000189229",2.4
"ENSG00000189233","ENSG00000189233",1.03333333333333
"ENSG00000189238","ENSG00000189238",14.7333333333333
"ENSG00000189241","ENSG00000189241",4838.1
"ENSG00000189252","ENSG00000189252",0.1
"ENSG00000189253","ENSG00000189253",0.2
"ENSG00000189266","ENSG00000189266",1090.03333333333
"ENSG00000189269","ENSG00000189269",4.96666666666667
"ENSG00000189275","ENSG00000189275",37.9333333333333
"ENSG00000189280","ENSG00000189280",15.3333333333333
"ENSG00000189283","ENSG00000189283",243.466666666667
"ENSG00000189292","ENSG00000189292",20.3
"ENSG00000189295","ENSG00000189295",4.06666666666667
"ENSG00000189298","ENSG00000189298",179.233333333333
"ENSG00000189299","ENSG00000189299",0.1
"ENSG00000189306","ENSG00000189306",733.5
"ENSG00000189308","ENSG00000189308",575.533333333333
"ENSG00000189316","ENSG00000189316",40.3333333333333
"ENSG00000189319","ENSG00000189319",2190
"ENSG00000189320","ENSG00000189320",2.36666666666667
"ENSG00000189325","ENSG00000189325",2.33333333333333
"ENSG00000189326","ENSG00000189326",0
"ENSG00000189332","ENSG00000189332",0.4
"ENSG00000189334","ENSG00000189334",3.7
"ENSG00000189337","ENSG00000189337",2319
"ENSG00000189339","ENSG00000189339",2356.5
"ENSG00000189343","ENSG00000189343",9.76666666666667
"ENSG00000189348","ENSG00000189348",0
"ENSG00000189350","ENSG00000189350",193.466666666667
"ENSG00000189357","ENSG00000189357",0.0666666666666667
"ENSG00000189362","ENSG00000189362",232.533333333333
"ENSG00000189366","ENSG00000189366",4.36666666666667
"ENSG00000189367","ENSG00000189367",970.766666666667
"ENSG00000189369","ENSG00000189369",190.466666666667
"ENSG00000189372","ENSG00000189372",0.0666666666666667
"ENSG00000189375","ENSG00000189375",2.43333333333333
"ENSG00000189376","ENSG00000189376",104.9
"ENSG00000189377","ENSG00000189377",3.33333333333333
"ENSG00000189398","ENSG00000189398",2.4
"ENSG00000189401","ENSG00000189401",0.3
"ENSG00000189403","ENSG00000189403",2760.83333333333
"ENSG00000189409","ENSG00000189409",16.6333333333333
"ENSG00000189410","ENSG00000189410",562.4
"ENSG00000189419","ENSG00000189419",41.2
"ENSG00000189420","ENSG00000189420",194.266666666667
"ENSG00000189423","ENSG00000189423",1711.96666666667
